CustomerID,Gender,Age,Tenure,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3855,Male,74,60,One Year,Credit Card,86.02,3388.45,No
3856,Female,58,16,Month-to-Month,PayPal,90.83,3618.36,Yes
3857,Male,55,51,Month-to-Month,PayPal,76.0,4160.01,No
3858,Female,40,55,One Year,Credit Card,100.36,2944.22,No
3859,Female,48,37,Two Year,Bank Transfer,47.61,1038.56,Yes
3860,Female,31,25,Month-to-Month,PayPal,96.17,4226.92,Yes
3861,Female,24,28,Two Year,PayPal,45.12,998.15,Yes
3862,Male,66,24,Two Year,Bank Transfer,74.3,2346.77,Yes
3863,Female,23,21,Two Year,Credit Card,31.31,540.83,No
3864,Male,65,11,Two Year,Credit Card,88.55,880.16,No
3865,Male,78,53,Month-to-Month,Credit Card,105.67,1039.95,No
3866,Female,40,16,Two Year,Bank Transfer,94.11,3625.54,No
3867,Male,57,11,Month-to-Month,PayPal,115.36,1177.11,No
3868,Female,30,14,Two Year,Bank Transfer,118.88,2609.59,No
3869,Female,74,43,Two Year,PayPal,66.09,3419.56,No
3870,Female,39,42,One Year,PayPal,35.48,2794.97,Yes
3871,Male,76,67,One Year,Credit Card,91.25,3336.58,No
3872,Female,35,30,One Year,Bank Transfer,62.06,4507.42,Yes
3873,Male,50,65,Month-to-Month,Credit Card,58.38,4832.96,No
3874,Female,76,45,Two Year,PayPal,38.17,3451.86,No
3875,Male,76,3,One Year,PayPal,24.05,1015.16,Yes
3876,Male,28,47,Two Year,Credit Card,96.39,4898.3,Yes
3877,Female,24,61,Month-to-Month,Bank Transfer,68.18,444.14,No
3878,Male,70,56,Month-to-Month,Bank Transfer,59.72,4645.9,Yes
3879,Female,57,8,Month-to-Month,Bank Transfer,56.68,2313.49,No
3880,Male,61,32,One Year,Credit Card,70.43,4228.17,No
3881,Male,63,57,Month-to-Month,Credit Card,94.21,1766.85,Yes
3882,Female,46,26,One Year,PayPal,63.42,2851.33,No
3883,Female,18,70,Two Year,Bank Transfer,29.53,794.17,Yes
3884,Male,56,8,Month-to-Month,Credit Card,45.86,4535.04,Yes
3885,Male,79,20,One Year,PayPal,33.33,1569.07,No
3886,Female,66,13,One Year,Credit Card,39.01,1385.32,No
3887,Male,42,45,One Year,PayPal,107.46,2283.8,No
3888,Female,51,8,One Year,Bank Transfer,37.2,1891.04,No
3889,Male,43,18,Two Year,PayPal,92.6,775.76,No
3890,Male,61,26,Month-to-Month,Credit Card,50.21,220.67,No
3891,Male,78,33,One Year,Credit Card,110.13,1673.1,No
3892,Female,76,8,Month-to-Month,Bank Transfer,82.21,3627.18,No
3893,Male,79,66,One Year,Bank Transfer,87.48,1026.36,No
3894,Female,32,16,One Year,Credit Card,72.53,945.24,No
3895,Male,46,43,One Year,Credit Card,112.71,2708.17,No
3896,Female,42,11,One Year,Bank Transfer,35.78,3391.18,No
3897,Male,77,44,One Year,Credit Card,48.64,4935.47,No
3898,Male,75,8,Month-to-Month,Bank Transfer,110.46,508.66,Yes
3899,Female,23,70,Two Year,PayPal,118.9,2371.17,Yes
3900,Male,69,65,Month-to-Month,Credit Card,97.03,4846.92,No
3901,Female,44,67,Month-to-Month,Bank Transfer,41.25,3251.73,No
3902,Male,21,20,Month-to-Month,Credit Card,110.83,3287.9,No
3903,Male,21,49,One Year,Credit Card,36.78,4505.04,No
3904,Female,61,15,Month-to-Month,PayPal,107.49,1765.38,No
3905,Female,74,5,Two Year,Bank Transfer,58.31,2785.75,Yes
3906,Female,60,53,One Year,PayPal,24.8,2394.47,No
3907,Female,59,41,Month-to-Month,PayPal,81.18,1775.67,No
3908,Female,54,49,Two Year,PayPal,56.94,4426.46,No
3909,Female,67,71,Two Year,PayPal,21.92,2151.25,No
3910,Male,45,68,Month-to-Month,Credit Card,35.07,792.05,No
3911,Male,53,23,Month-to-Month,Bank Transfer,65.59,860.48,No
3912,Female,38,26,One Year,PayPal,85.23,661.55,Yes
3913,Female,20,48,Month-to-Month,Credit Card,23.28,3751.48,No
3914,Male,77,60,One Year,Bank Transfer,72.08,4809.01,No
3915,Male,34,66,One Year,Bank Transfer,24.71,1284.64,No
3916,Male,48,16,Month-to-Month,Credit Card,110.24,343.39,Yes
3917,Male,79,51,Two Year,PayPal,90.7,720.34,Yes
3918,Male,42,23,Two Year,Credit Card,28.39,3717.24,No
3919,Female,51,51,Two Year,Bank Transfer,70.76,4006.62,No
3920,Male,64,55,Month-to-Month,PayPal,93.51,1807.42,No
3921,Male,66,45,One Year,Bank Transfer,48.8,141.33,Yes
3922,Female,41,11,Two Year,PayPal,38.78,4349.78,No
3923,Male,51,46,Month-to-Month,PayPal,87.57,545.36,No
3924,Female,40,58,Two Year,Credit Card,97.89,850.58,No
3925,Female,29,26,Two Year,PayPal,60.08,1309.16,Yes
3926,Female,66,66,Two Year,PayPal,44.03,3214.6,No
3927,Male,41,57,Month-to-Month,Credit Card,114.19,1812.48,No
3928,Male,34,45,One Year,PayPal,73.63,322.94,No
3929,Female,22,22,Two Year,Credit Card,69.02,3823.48,No
3930,Male,27,26,Month-to-Month,Bank Transfer,93.07,2813.12,No
3931,Male,78,49,Two Year,Bank Transfer,109.61,4168.07,No
3932,Male,60,68,One Year,Credit Card,50.57,422.49,No
3933,Male,32,6,One Year,PayPal,101.29,4761.87,Yes
3934,Male,31,22,Month-to-Month,Bank Transfer,113.34,604.11,No
3935,Male,62,38,Month-to-Month,Bank Transfer,116.18,2834.02,No
3936,Male,56,23,Two Year,PayPal,88.78,2648.53,No
3937,Female,33,64,Two Year,PayPal,97.09,4471.47,No
3938,Male,40,67,Month-to-Month,Credit Card,104.25,2853.39,Yes
3939,Male,66,20,Two Year,Credit Card,99.24,1465.44,No
3940,Male,40,33,Month-to-Month,Bank Transfer,38.72,942.2,Yes
3941,Male,33,20,Month-to-Month,PayPal,20.23,1372.35,Yes
3942,Male,50,70,One Year,PayPal,77.38,1424.6,Yes
3943,Female,68,44,Month-to-Month,PayPal,82.49,1136.75,Yes
3944,Male,67,25,One Year,Credit Card,42.58,1246.42,Yes
3945,Female,33,49,Two Year,Credit Card,38.74,4299.54,No
3946,Female,19,15,Two Year,Credit Card,73.23,4366.04,No
3947,Female,47,27,Two Year,Bank Transfer,109.32,2701.85,No
3948,Female,51,21,One Year,PayPal,38.78,4583.0,Yes
3949,Female,57,26,Month-to-Month,Credit Card,107.5,2573.37,Yes
3950,Male,52,10,Month-to-Month,PayPal,106.3,3039.2,No
3951,Male,69,67,Two Year,Credit Card,45.03,4970.6,No
3952,Female,77,38,Month-to-Month,PayPal,99.77,1928.83,No
3953,Male,76,55,One Year,Bank Transfer,115.87,3175.11,No
3954,Female,78,69,Two Year,Bank Transfer,35.77,3451.77,No
3955,Male,44,69,One Year,Bank Transfer,74.6,3018.0,Yes
3956,Male,65,32,Month-to-Month,Credit Card,100.66,1644.64,No
3957,Female,53,48,One Year,PayPal,53.18,4615.97,Yes
3958,Male,47,27,Month-to-Month,PayPal,27.61,4490.88,No
3959,Male,71,32,One Year,Credit Card,32.28,4762.65,No
3960,Female,53,36,One Year,PayPal,53.34,1962.37,No
3961,Female,78,55,Two Year,Credit Card,24.26,4452.09,Yes
3962,Female,50,70,Month-to-Month,PayPal,24.55,3196.43,No
3963,Male,18,13,Two Year,Bank Transfer,117.47,4981.13,Yes
3964,Male,50,50,Two Year,PayPal,32.31,2104.67,No
3965,Female,19,18,Two Year,PayPal,36.33,125.2,No
3966,Male,29,29,Two Year,PayPal,79.09,2571.93,Yes
3967,Male,32,10,One Year,Credit Card,101.49,2740.29,No
3968,Female,24,39,Month-to-Month,PayPal,35.97,2371.74,No
3969,Female,20,3,Two Year,Credit Card,24.3,2088.78,Yes
3970,Male,24,48,One Year,PayPal,41.97,1177.56,No
3971,Male,62,42,One Year,PayPal,70.39,3680.1,No
3972,Male,24,47,One Year,Credit Card,119.15,2707.22,No
3973,Female,77,26,Two Year,Bank Transfer,81.81,611.24,No
3974,Male,66,32,Month-to-Month,Bank Transfer,42.18,592.83,No
3975,Male,33,27,One Year,Bank Transfer,21.11,3908.42,Yes
3976,Male,78,70,Month-to-Month,Credit Card,36.61,2970.25,No
3977,Female,76,8,Month-to-Month,Bank Transfer,85.62,2575.37,No
3978,Female,64,18,One Year,Credit Card,51.87,1183.6,Yes
3979,Male,49,22,Two Year,Credit Card,75.51,1635.05,No
3980,Male,45,63,Two Year,PayPal,78.58,4095.4,No
3981,Female,20,50,Two Year,Bank Transfer,35.9,1467.43,No
3982,Female,53,1,One Year,Bank Transfer,60.86,964.72,No
3983,Male,77,3,Month-to-Month,PayPal,75.37,3329.33,No
3984,Male,65,56,Two Year,Credit Card,106.72,3872.61,No
3985,Male,66,7,Month-to-Month,PayPal,99.95,956.87,Yes
3986,Male,41,27,One Year,PayPal,87.35,1337.01,No
3987,Female,70,15,Month-to-Month,Bank Transfer,97.72,257.0,No
3988,Female,57,32,One Year,Bank Transfer,115.84,244.0,Yes
3989,Male,65,49,Month-to-Month,Credit Card,96.3,368.64,Yes
3990,Male,79,69,One Year,Credit Card,40.4,381.59,No
3991,Male,39,32,Month-to-Month,PayPal,53.61,3912.58,Yes
3992,Male,23,53,One Year,PayPal,56.79,2980.61,No
3993,Female,26,28,Month-to-Month,Credit Card,63.76,1423.22,No
3994,Male,53,70,Two Year,Credit Card,83.36,658.96,No
3995,Female,58,36,One Year,Bank Transfer,62.01,4765.0,Yes
3996,Female,29,62,Two Year,Bank Transfer,66.52,1925.53,Yes
3997,Male,32,10,One Year,PayPal,79.31,167.31,Yes
3998,Male,23,14,One Year,Credit Card,101.05,178.44,No
3999,Female,63,25,Two Year,Bank Transfer,64.85,1142.95,Yes
4000,Female,74,65,Month-to-Month,Credit Card,83.06,4048.58,No
4001,Female,32,39,Month-to-Month,PayPal,66.51,3976.8,No
4002,Male,29,43,Month-to-Month,PayPal,119.76,215.71,Yes
4003,Female,31,50,Month-to-Month,Bank Transfer,114.35,1084.82,Yes
4004,Male,19,23,Month-to-Month,Credit Card,74.08,3714.69,No
4005,Male,35,2,Month-to-Month,Credit Card,101.54,458.54,Yes
4006,Male,79,15,Two Year,Bank Transfer,106.32,2136.88,No
4007,Female,44,44,One Year,Bank Transfer,22.79,4806.67,No
4008,Male,61,44,One Year,PayPal,112.01,2935.41,No
4009,Male,34,63,Two Year,PayPal,106.04,2211.11,No
4010,Male,61,37,Month-to-Month,Credit Card,101.89,4807.85,No
4011,Female,42,5,Month-to-Month,Credit Card,76.76,2581.7,Yes
4012,Female,60,32,Two Year,Bank Transfer,42.78,3048.93,No
4013,Male,23,23,One Year,PayPal,70.15,2610.63,No
4014,Female,79,70,Two Year,PayPal,99.93,3776.67,No
4015,Female,79,48,Month-to-Month,Bank Transfer,65.17,1728.4,Yes
4016,Male,53,33,One Year,PayPal,118.73,845.18,No
4017,Male,60,20,Two Year,Credit Card,42.67,2412.3,No
4018,Male,42,2,Month-to-Month,PayPal,111.08,3690.2,No
4019,Male,54,54,Two Year,Credit Card,52.28,2386.61,No
4020,Female,71,26,Two Year,Credit Card,103.86,1091.47,No
4021,Male,66,2,Two Year,PayPal,63.45,833.6,No
4022,Female,76,66,Two Year,Bank Transfer,103.26,4857.98,Yes
4023,Female,61,28,Two Year,Credit Card,78.92,4615.78,No
4024,Female,33,15,One Year,Credit Card,110.72,1623.72,No
4025,Male,25,52,One Year,Credit Card,67.85,4820.71,No
4026,Male,45,39,Two Year,Credit Card,113.32,3136.39,No
4027,Male,60,14,One Year,Bank Transfer,32.74,1609.79,No
4028,Female,24,31,Month-to-Month,Bank Transfer,100.9,1593.99,No
4029,Male,45,46,Two Year,PayPal,42.08,4510.17,No
4030,Female,48,40,One Year,Credit Card,43.0,1915.68,No
4031,Male,75,59,Two Year,Credit Card,26.56,481.68,No
4032,Female,47,26,Two Year,Credit Card,93.18,3724.47,No
4033,Male,78,16,Month-to-Month,Credit Card,84.38,821.25,No
4034,Male,20,2,One Year,Bank Transfer,53.51,3486.28,Yes
4035,Male,62,63,One Year,Credit Card,117.58,3493.44,No
4036,Female,76,25,Two Year,Credit Card,25.81,2895.1,Yes
4037,Female,22,67,Month-to-Month,PayPal,96.99,2908.44,No
4038,Male,58,41,Month-to-Month,Bank Transfer,46.39,1816.17,Yes
4039,Male,52,55,Month-to-Month,PayPal,26.7,2113.47,Yes
4040,Male,73,3,Two Year,Bank Transfer,83.67,692.95,No
4041,Female,21,27,Month-to-Month,PayPal,52.91,2817.64,No
4042,Male,78,14,One Year,Credit Card,65.05,4100.86,No
4043,Female,42,33,Month-to-Month,Bank Transfer,67.28,248.2,No
4044,Male,26,10,Month-to-Month,Bank Transfer,24.07,3573.39,No
4045,Male,64,53,One Year,Bank Transfer,73.18,757.84,No
4046,Male,71,71,One Year,Bank Transfer,23.93,4013.7,No
4047,Male,58,40,One Year,Credit Card,38.3,104.79,No
4048,Female,69,24,One Year,Credit Card,91.68,476.31,No
4049,Male,50,10,Month-to-Month,Credit Card,92.36,4127.61,No
4050,Female,22,49,Month-to-Month,PayPal,20.28,1420.19,Yes
4051,Male,56,28,One Year,Credit Card,104.89,4479.34,No
4052,Male,77,33,One Year,Bank Transfer,20.87,3927.49,Yes
4053,Female,23,47,Month-to-Month,Credit Card,116.9,3242.37,Yes
4054,Male,25,13,Month-to-Month,Credit Card,76.04,1568.87,Yes
4055,Female,44,44,Two Year,PayPal,56.82,4213.72,Yes
4056,Male,61,27,One Year,Bank Transfer,80.71,1049.4,No
4057,Male,52,29,Month-to-Month,PayPal,34.85,4470.15,Yes
4058,Male,41,40,Month-to-Month,Credit Card,67.72,3806.46,No
4059,Female,68,7,One Year,PayPal,88.88,1807.24,No
4060,Male,52,39,One Year,PayPal,85.44,954.23,No
4061,Male,44,25,One Year,Bank Transfer,110.76,2264.88,Yes
4062,Female,57,28,Two Year,Bank Transfer,48.44,742.18,No
4063,Male,49,51,Two Year,Bank Transfer,27.05,2477.77,No
4064,Female,32,71,Two Year,Bank Transfer,57.25,1211.78,Yes
4065,Female,63,49,Two Year,PayPal,33.28,121.97,No
4066,Female,25,57,One Year,Credit Card,109.33,2704.8,Yes
4067,Male,48,70,Two Year,PayPal,118.13,1569.59,No
4068,Male,61,15,One Year,Bank Transfer,83.45,3094.45,No
4069,Male,25,2,One Year,Bank Transfer,99.37,1632.51,No
4070,Male,56,12,Month-to-Month,Bank Transfer,89.67,3453.7,Yes
4071,Male,47,53,Month-to-Month,Bank Transfer,74.8,3367.23,No
4072,Male,41,60,One Year,PayPal,102.83,222.53,No
4073,Female,55,66,Two Year,PayPal,109.33,3473.68,No
4074,Male,19,43,Two Year,Credit Card,71.27,996.46,Yes
4075,Male,64,34,One Year,Bank Transfer,101.11,4121.6,Yes
4076,Male,49,28,Two Year,PayPal,59.01,683.11,Yes
4077,Male,75,5,Two Year,Credit Card,43.33,1312.61,No
4078,Male,65,35,Two Year,Credit Card,66.3,2910.88,Yes
4079,Male,72,16,Two Year,Credit Card,44.74,2155.99,Yes
4080,Female,24,38,Two Year,Credit Card,59.18,4957.99,No
4081,Male,50,46,Month-to-Month,Bank Transfer,84.07,3626.06,No
4082,Female,40,44,One Year,Credit Card,37.19,1179.4,No
4083,Male,78,44,Month-to-Month,Bank Transfer,92.43,3693.34,No
4084,Female,46,5,Two Year,Credit Card,109.62,1845.78,No
4085,Female,63,46,Two Year,Credit Card,58.25,210.93,No
4086,Male,49,46,One Year,PayPal,117.46,1480.06,Yes
4087,Male,62,65,Month-to-Month,Bank Transfer,88.9,4710.97,No
4088,Female,66,29,One Year,Bank Transfer,77.54,727.74,No
4089,Female,65,2,Month-to-Month,Credit Card,50.39,2904.55,Yes
4090,Female,46,63,Month-to-Month,Bank Transfer,21.65,4890.02,No
4091,Male,29,36,Two Year,PayPal,61.33,2651.95,No
4092,Female,72,38,Two Year,Credit Card,111.17,1717.75,No
4093,Male,71,18,Two Year,PayPal,100.41,3032.9,No
4094,Female,55,8,Month-to-Month,Credit Card,118.28,1357.27,No
4095,Male,19,28,One Year,Bank Transfer,100.76,3900.45,No
4096,Male,24,4,Month-to-Month,Credit Card,92.95,4327.07,No
4097,Female,57,38,Month-to-Month,Credit Card,28.69,1826.11,Yes
4098,Female,79,64,One Year,Bank Transfer,117.97,3887.24,No
4099,Male,25,58,Month-to-Month,PayPal,49.2,4192.89,No
4100,Male,36,63,One Year,Bank Transfer,44.38,2099.07,No
4101,Female,79,20,Two Year,Credit Card,22.93,4753.85,No
4102,Male,71,60,One Year,Credit Card,60.16,3480.06,No
4103,Female,71,35,Two Year,Credit Card,109.47,2337.47,No
4104,Female,54,37,Month-to-Month,PayPal,96.95,3091.48,No
4105,Male,26,63,Month-to-Month,Bank Transfer,78.62,2535.05,No
4106,Male,32,35,Two Year,Bank Transfer,94.68,908.4,No
4107,Female,42,52,Two Year,Bank Transfer,25.28,2365.16,No
4108,Male,29,18,Month-to-Month,Bank Transfer,38.8,2832.3,No
4109,Male,20,57,Two Year,Bank Transfer,66.81,886.94,No
4110,Female,28,20,One Year,Bank Transfer,86.9,4469.25,No
4111,Male,49,59,Two Year,Bank Transfer,76.89,3023.65,No
4112,Female,41,68,One Year,Bank Transfer,35.37,2372.89,No
4113,Female,26,26,One Year,Bank Transfer,102.17,3943.87,Yes
4114,Male,38,13,Month-to-Month,Credit Card,33.57,3854.66,No
4115,Male,49,21,Month-to-Month,Bank Transfer,45.11,1996.0,No
4116,Male,23,55,Month-to-Month,Credit Card,114.69,2289.09,No
4117,Male,37,42,Two Year,Bank Transfer,113.79,2400.74,Yes
4118,Female,55,23,Month-to-Month,Bank Transfer,36.54,828.71,No
4119,Female,61,70,Two Year,Credit Card,42.9,3652.33,No
4120,Female,33,44,One Year,Bank Transfer,84.34,968.16,Yes
4121,Male,68,26,Two Year,PayPal,103.85,454.19,No
4122,Male,45,65,One Year,Bank Transfer,75.76,3390.59,No
4123,Male,39,51,One Year,Credit Card,48.04,503.29,No
4124,Female,75,27,Month-to-Month,Credit Card,48.47,4347.36,Yes
4125,Male,60,37,Month-to-Month,Credit Card,23.61,1722.84,Yes
4126,Female,40,40,Two Year,Bank Transfer,20.56,1240.42,Yes
4127,Male,50,27,Month-to-Month,PayPal,32.82,2195.84,No
4128,Male,24,65,One Year,PayPal,119.3,2466.55,No
4129,Male,29,60,Two Year,Bank Transfer,39.62,796.19,No
4130,Male,36,56,Two Year,Credit Card,74.93,4468.88,No
4131,Male,64,52,One Year,Credit Card,37.2,970.07,Yes
4132,Male,70,53,Month-to-Month,PayPal,106.63,2601.74,No
4133,Male,70,14,Two Year,Bank Transfer,86.17,3045.11,Yes
4134,Male,71,32,Two Year,PayPal,94.2,3289.01,No
4135,Male,67,35,Two Year,Bank Transfer,101.6,2595.38,No
4136,Female,31,49,Month-to-Month,PayPal,101.1,1374.9,Yes
4137,Female,42,14,Two Year,Credit Card,20.72,445.91,Yes
4138,Female,46,59,One Year,PayPal,87.19,4723.0,No
4139,Female,24,5,Month-to-Month,Bank Transfer,102.25,4015.22,Yes
4140,Female,76,32,One Year,Credit Card,25.52,1452.67,Yes
4141,Male,37,22,Two Year,PayPal,73.26,599.45,No
4142,Male,70,61,Month-to-Month,PayPal,37.2,4888.33,No
4143,Female,48,21,Two Year,PayPal,41.28,4398.96,No
4144,Male,54,33,One Year,Bank Transfer,104.21,3090.65,No
4145,Male,59,51,Two Year,Bank Transfer,65.99,2633.63,Yes
4146,Male,55,48,Month-to-Month,PayPal,38.46,1506.36,No
4147,Female,79,15,Two Year,PayPal,94.61,1820.07,No
4148,Male,53,3,One Year,PayPal,109.15,4346.15,No
4149,Female,55,57,Month-to-Month,Credit Card,87.89,2936.71,No
4150,Male,53,56,Month-to-Month,Credit Card,112.08,4493.55,Yes
4151,Male,38,62,Month-to-Month,PayPal,48.65,4348.3,No
4152,Male,37,18,Two Year,Credit Card,63.27,2163.58,No
4153,Female,58,56,One Year,Credit Card,30.53,809.57,Yes
4154,Female,64,48,Two Year,Bank Transfer,27.34,4722.17,No
4155,Female,66,5,Month-to-Month,Credit Card,60.32,4039.92,No
4156,Male,54,14,Month-to-Month,PayPal,88.22,1892.05,No
4157,Male,54,41,Two Year,Credit Card,95.43,4439.73,Yes
4158,Female,50,60,One Year,Credit Card,35.09,1881.24,No
4159,Female,47,50,One Year,Bank Transfer,81.37,3279.85,No
4160,Female,69,63,Month-to-Month,Credit Card,72.5,1637.38,No
4161,Male,35,65,One Year,Credit Card,100.79,4547.95,No
4162,Male,67,32,Two Year,PayPal,92.87,286.94,Yes
4163,Female,19,18,Month-to-Month,Credit Card,70.0,3430.2,Yes
4164,Female,61,18,Two Year,Bank Transfer,44.63,1039.88,Yes
4165,Female,27,41,Month-to-Month,Bank Transfer,107.71,566.7,No
4166,Male,66,70,Month-to-Month,Bank Transfer,36.72,2948.39,Yes
4167,Female,77,51,Two Year,PayPal,46.0,3686.14,No
4168,Male,26,36,Month-to-Month,Credit Card,87.43,4957.46,No
4169,Male,39,5,One Year,Credit Card,72.84,706.11,Yes
4170,Female,40,34,Month-to-Month,Credit Card,30.44,1229.24,Yes
4171,Male,71,15,One Year,Bank Transfer,68.47,4900.77,Yes
4172,Female,69,9,Month-to-Month,Bank Transfer,31.79,1220.21,No
4173,Female,59,11,One Year,Bank Transfer,30.89,3143.34,No
4174,Male,67,42,One Year,PayPal,45.6,3371.98,Yes
4175,Female,22,63,Two Year,Bank Transfer,37.18,4065.18,No
4176,Male,68,41,One Year,Bank Transfer,119.18,1885.55,Yes
4177,Female,64,61,Month-to-Month,PayPal,115.78,738.95,Yes
4178,Male,34,30,Two Year,PayPal,92.43,332.38,No
4179,Male,51,13,Month-to-Month,PayPal,103.95,533.72,No
4180,Female,61,7,Month-to-Month,Credit Card,109.82,2842.05,No
4181,Male,25,58,Two Year,Bank Transfer,72.97,1883.12,No
4182,Female,56,42,Two Year,Credit Card,100.83,4143.39,Yes
4183,Male,40,64,Month-to-Month,Bank Transfer,110.26,2089.5,No
4184,Female,30,45,Month-to-Month,PayPal,25.04,2649.87,No
4185,Female,74,71,One Year,Credit Card,100.62,4756.62,No
4186,Female,59,22,One Year,Bank Transfer,28.29,2707.42,No
4187,Female,62,4,Two Year,PayPal,114.41,4003.07,No
4188,Female,35,39,One Year,Bank Transfer,87.25,3837.75,No
4189,Female,67,41,Month-to-Month,PayPal,119.83,1351.75,No
4190,Female,43,41,One Year,PayPal,60.27,2739.99,Yes
4191,Male,33,41,Month-to-Month,Bank Transfer,105.95,828.92,Yes
4192,Female,78,28,One Year,Credit Card,115.63,1235.13,No
4193,Male,63,43,Month-to-Month,PayPal,49.4,4819.99,No
4194,Female,55,64,Two Year,Bank Transfer,106.11,921.08,No
4195,Female,60,6,Month-to-Month,PayPal,57.41,4809.1,No
4196,Male,67,66,Month-to-Month,PayPal,61.83,3540.35,No
4197,Female,73,31,Two Year,Credit Card,107.13,4340.71,No
4198,Female,26,9,Month-to-Month,Credit Card,73.94,1147.86,No
4199,Male,55,1,Two Year,PayPal,60.46,1993.57,No
4200,Female,23,15,Month-to-Month,Bank Transfer,35.19,4199.43,Yes
4201,Female,22,23,Month-to-Month,Bank Transfer,63.71,3949.93,No
4202,Female,27,17,Month-to-Month,Credit Card,93.04,3610.53,Yes
4203,Male,40,58,Two Year,PayPal,88.98,1558.48,Yes
4204,Female,23,71,One Year,Bank Transfer,98.25,2416.53,No
4205,Female,30,67,One Year,Bank Transfer,95.55,2407.41,Yes
4206,Female,26,53,Two Year,Bank Transfer,56.08,4734.23,No
4207,Male,55,30,Two Year,Bank Transfer,103.86,3270.58,No
4208,Female,49,10,Month-to-Month,Bank Transfer,23.88,1777.07,Yes
4209,Female,33,55,Two Year,PayPal,22.85,2610.18,No
4210,Female,34,42,Two Year,PayPal,115.61,4448.26,No
4211,Female,49,48,Month-to-Month,PayPal,107.65,3636.8,No
4212,Female,49,23,One Year,Bank Transfer,60.26,3085.76,No
4213,Male,21,4,Month-to-Month,PayPal,104.31,2749.22,No
4214,Male,72,65,Month-to-Month,Credit Card,85.01,2584.16,Yes
4215,Male,29,10,One Year,PayPal,37.0,2320.95,Yes
4216,Female,68,14,One Year,Bank Transfer,65.61,4465.55,No
4217,Male,45,36,Month-to-Month,PayPal,26.33,289.3,No
4218,Male,78,28,Two Year,Credit Card,53.49,1587.46,No
4219,Male,23,59,Two Year,Credit Card,40.7,3574.23,No
4220,Female,21,4,One Year,Bank Transfer,102.14,4393.23,No
4221,Female,70,69,Month-to-Month,PayPal,93.74,4844.96,No
4222,Female,64,17,Two Year,Credit Card,26.11,4761.84,No
4223,Female,25,37,Month-to-Month,Bank Transfer,73.79,1942.13,Yes
4224,Female,46,62,One Year,Credit Card,92.6,4391.17,No
4225,Female,44,31,Month-to-Month,Bank Transfer,82.33,2787.12,No
4226,Female,78,28,One Year,Credit Card,25.4,1919.86,No
4227,Female,77,53,One Year,Bank Transfer,39.74,4542.12,Yes
4228,Female,39,36,Two Year,PayPal,58.44,3078.02,No
4229,Male,79,26,One Year,PayPal,32.8,3869.56,Yes
4230,Male,77,28,One Year,Bank Transfer,34.65,1333.23,No
4231,Male,67,61,Two Year,Credit Card,58.63,2039.56,No
4232,Male,63,22,Two Year,Credit Card,69.06,338.6,No
4233,Female,64,50,One Year,PayPal,26.69,723.01,Yes
4234,Male,64,35,Two Year,PayPal,92.96,3282.56,No
4235,Female,20,69,Month-to-Month,Bank Transfer,74.3,1186.82,No
4236,Male,66,11,Month-to-Month,Credit Card,116.12,2136.34,No
4237,Male,26,38,One Year,Bank Transfer,48.06,2120.23,No
4238,Male,43,59,Two Year,PayPal,46.08,3861.51,No
4239,Male,29,45,Month-to-Month,Bank Transfer,53.93,2878.4,Yes
4240,Female,28,44,Two Year,Bank Transfer,74.41,3419.41,No
4241,Male,29,25,Month-to-Month,Bank Transfer,50.54,696.59,No
4242,Male,55,16,Month-to-Month,Credit Card,50.35,3072.94,No
4243,Female,43,20,One Year,Bank Transfer,105.95,3129.41,No
4244,Male,74,54,Two Year,Bank Transfer,29.72,2712.09,No
4245,Female,64,13,Two Year,PayPal,69.98,595.8,No
4246,Female,36,35,One Year,Credit Card,95.42,3879.57,No
4247,Female,33,12,Two Year,PayPal,115.68,2768.28,No
4248,Female,47,63,Two Year,PayPal,108.17,2756.42,No
4249,Female,77,4,Month-to-Month,Credit Card,41.22,4263.47,No
4250,Female,22,36,Month-to-Month,PayPal,66.07,1291.38,No
4251,Male,54,9,Two Year,PayPal,78.14,2583.01,No
4252,Female,70,10,Two Year,PayPal,52.49,3726.87,No
4253,Male,26,53,Two Year,PayPal,51.83,4566.76,No
4254,Female,48,8,Month-to-Month,Credit Card,38.52,4265.74,No
4255,Female,78,59,Month-to-Month,Credit Card,25.04,3887.73,No
4256,Male,78,19,Month-to-Month,Bank Transfer,97.87,4381.46,Yes
4257,Female,19,44,One Year,PayPal,64.79,1412.04,No
4258,Female,33,44,One Year,Bank Transfer,107.18,2284.84,No
4259,Female,39,34,Two Year,Bank Transfer,39.2,4901.37,No
4260,Male,41,53,Two Year,PayPal,57.13,173.74,No
4261,Female,59,3,Month-to-Month,Credit Card,55.53,4951.23,Yes
4262,Male,59,2,Two Year,Bank Transfer,80.53,614.03,No
4263,Female,33,60,One Year,PayPal,68.8,4560.9,No
4264,Male,37,46,One Year,Bank Transfer,80.73,2854.19,No
4265,Female,30,15,Two Year,Bank Transfer,55.47,1551.49,No
4266,Male,63,7,Month-to-Month,Bank Transfer,114.15,4755.64,Yes
4267,Female,34,61,Two Year,Credit Card,113.33,3057.58,No
4268,Male,70,35,One Year,Bank Transfer,97.81,4452.91,No
4269,Male,38,35,Two Year,PayPal,119.57,1975.42,Yes
4270,Female,37,69,One Year,Credit Card,40.86,3305.82,No
